X,Y,Z
9,31,202.59111
10,31,256.59021
11,31,336.98421
12,31,406.91921
13,31,388.97684
14,31,326.15757
15,31,297.2994
16,31,296.29912
17,31,319.70758
18,31,365.56056
19,31,432.13473
20,31,472.53991
21,31,494.19397
22,31,465.29781
23,31,443.96878
24,31,448.18849
25,31,478.86253
26,31,539.49857
27,31,636.16519
28,31,704.73357
29,31,685.77488
30,31,660.73189
31,31,649.73303
32,31,642.57552
33,31,646.40128
34,31,661.77744
35,31,696.87907
36,31,732.97853
37,31,828.0702
38,31,959.92687
39,31,950.26034
40,31,878.35322
41,31,821.90721
42,31,794.03395
43,31,772.78206
44,31,726.41294
45,31,659.4955
46,31,605.83272
47,31,577.1698
48,31,568.81139
49,31,575.58269
50,31,609.03642
51,31,661.69702
52,31,701.59996
53,31,685.85342
54,31,672.91222
55,31,684.282
56,31,708.48201
57,31,693.80779
58,31,618.16976
59,31,567.91971
60,31,537.27918
61,31,499.9336
62,31,458.44555
63,31,440.38511
64,31,426.84968
65,31,431.56756
66,31,466.77004
67,31,533.90381
68,31,603.06375
69,31,639.02431
70,31,630.27841
71,31,640.00431
72,31,674.98389
73,31,682.359
74,31,657.21703
75,31,605.36234
76,31,587.34273
77,31,578.9972
78,31,594.72508
79,31,582.13948
80,31,507.54542
81,31,437.38849
82,31,405.46421
83,31,412.148
84,31,440.0059
85,31,463.26155
86,31,460.11602
87,31,363.79849
88,31,298.20939
89,31,280.2137
90,31,212.0994
91,31,139.56981
92,31,102.50936
93,31,92.743859
94,31,91.177175
95,31,77.424499
96,31,54.138213
97,31,43.168509
98,31,42.095763
99,31,43.921027
0,32,63.459825
1,32,82.981809
2,32,126.89335
3,32,181.16685
4,32,211.86483
5,32,241.71055
6,32,239.88435
7,32,217.56897
8,32,204.86413
9,32,213.72313
10,32,250.80661
11,32,318.51646
12,32,399.2714
13,32,413.93791
14,32,375.41894
15,32,339.64808
16,32,326.26072
17,32,331.1529
18,32,358.01897
19,32,408.88651
20,32,474.92451
21,32,535.28456
22,32,533.74438
23,32,497.84038
24,32,480.54507
25,32,489.7334
26,32,536.30647
27,32,627.37113
28,32,703.44266
29,32,752.2337
30,32,751.89185
31,32,746.6676
32,32,746.32307
33,32,754.10675
34,32,755.50178
35,32,760.99525
36,32,780.97026
37,32,829.89138
38,32,923.03335
39,32,946.35342
40,32,878.66344
41,32,810.07178
42,32,764.07279
43,32,732.20701
44,32,683.43362
45,32,639.02269
46,32,614.76749
47,32,601.92691
48,32,598.52306
49,32,601.41193
50,32,623.82091
51,32,682.90873
52,32,762.96049
53,32,773.90712
54,32,747.21906
55,32,731.61207
56,32,714.8687
57,32,677.48318
58,32,601.5076
59,32,545.14914
60,32,506.90186
61,32,481.07369
62,32,467.50474
63,32,487.13724
64,32,479.583
65,32,481.69988
66,32,506.20657
67,32,553.69287
68,32,631.11688
69,32,680.66794
70,32,644.11262
71,32,620.29359
72,32,628.79885
73,32,641.04448
74,32,636.46433
75,32,579.10445
76,32,535.21068
77,32,511.70782
78,32,518.75729
79,32,529.07175
80,32,481.45022
81,32,426.97448
82,32,371.23086
83,32,363.71709
84,32,364.71219
85,32,397.52864
86,32,429.71687
87,32,350.61049
88,32,270.20999
89,32,224.93738
90,32,175.89983
91,32,114.13877
92,32,84.61932
93,32,73.161148
94,32,66.32899
95,32,57.926707
96,32,50.741144
97,32,52.981141
98,32,65.176425
99,32,61.561665
0,33,83.079338
1,33,84.789461
2,33,108.01027
3,33,133.2614
4,33,166.9003
5,33,231.97573
6,33,276.1362
7,33,282.93912
8,33,261.84529
9,33,251.3259
10,33,265.92472
11,33,314.22785
12,33,387.42857
13,33,444.04131
14,33,426.87097
15,33,402.45079
16,33,378.91493
17,33,360.65827
18,33,364.58145
19,33,393.36095
20,33,447.79154
21,33,522.68759
22,33,556.9484
23,33,560.08583
24,33,539.70204
25,33,526.30886
26,33,542.4757
27,33,602.39037
28,33,693.15611
29,33,788.42421
30,33,809.88841
31,33,806.6913
32,33,809.20851
33,33,827.47555
34,33,851.10417
35,33,835.24092
36,33,825.00903
37,33,835.93707
38,33,877.45309
39,33,921.20667
40,33,882.70737
41,33,817.73511
42,33,754.707
43,33,708.68842
44,33,669.88563
45,33,650.75301
46,33,661.60721
47,33,658.17046
48,33,650.42842
49,33,638.03909
50,33,646.11739
51,33,692.48672
52,33,779.3798
53,33,820.4217
54,33,818.01714
55,33,779.91228
56,33,716.02812
57,33,658.43721
58,33,601.24149
59,33,549.8761
60,33,504.59451
61,33,478.67508
62,33,474.41487
63,33,488.86303
64,33,518.25727
65,33,540.34681
66,33,569.41569
67,33,581.85459
68,33,627.47592
69,33,641.06705
70,33,578.15852
71,33,544.55336
72,33,545.79735
73,33,569.81061
74,33,581.86519
75,33,556.07556
76,33,518.39742
77,33,465.58552
78,33,447.65128
79,33,450.83424
80,33,440.45691
81,33,404.30498
82,33,347.13592
83,33,313.73077
84,33,300.00987
85,33,314.67551
86,33,347.60838
87,33,330.37245
88,33,275.03238
89,33,217.72064
90,33,140.82578
91,33,97.117637
92,33,80.653091
93,33,72.715259
94,33,65.769172
95,33,59.110856
96,33,59.673084
97,33,77.537717
98,33,115.19106
99,33,100.73831
0,34,123.43912
1,34,101.99341
2,34,103.34694
3,34,113.23467
4,34,135.51636
5,34,183.39006
6,34,254.86767
7,34,310.66204
8,34,326.21652
9,34,312.04221
10,34,313.83791
11,34,342.34707
12,34,397.00752
13,34,476.14642
14,34,503.96225
15,34,495.87098
16,34,467.31674
17,34,417.13361
18,34,394.80931
19,34,399.42419
20,34,430.51145
21,34,486.33825
22,34,550.46085
23,34,602.54971
24,34,618.10022
25,34,591.86443
26,34,583.91521
27,34,611.44881
28,34,674.4344
29,34,755.17365
30,34,767.91645
31,34,758.91108
32,34,761.79687
33,34,786.04649
34,34,807.76226
35,34,792.91846
36,34,772.54241
37,34,777.66884
38,34,824.10969
39,34,913.46101
40,34,893.43102
41,34,845.00491
42,34,766.30925
43,34,710.39268
44,34,682.20771
45,34,689.68862
46,34,741.83736
47,34,759.37651
48,34,734.85601
49,34,688.04009
50,34,677.036
51,34,700.65519
52,34,772.7115
53,34,848.63789
54,34,869.68919
55,34,797.31392
56,34,720.20223
57,34,669.10603
58,34,634.91779
59,34,588.00791
60,34,535.55374
61,34,504.52723
62,34,490.94625
63,34,489.5476
64,34,505.0032
65,34,531.7299
66,34,576.5022
67,34,612.41089
68,34,636.42977
69,34,610.9942
70,34,541.88017
71,34,493.2383
72,34,478.36529
73,34,489.89981
74,34,514.07851
75,34,509.38597
76,34,475.34175
77,34,423.21911
78,34,394.61076
79,34,393.06937
80,34,405.13869
81,34,411.91442
82,34,358.01795
83,34,300.45654
84,34,265.61502
85,34,258.56529
86,34,276.09574
87,34,302.89552
88,34,288.88726
89,34,216.49626
90,34,128.7706
91,34,95.177705
92,34,86.796319
93,34,85.706443
94,34,85.388222
95,34,76.277111
96,34,76.506986
97,34,97.114887
98,34,135.3237
99,34,152.42834
0,35,183.58977
1,35,146.79722
2,35,131.46089
3,35,122.94492
4,35,130.27243
5,35,153.21335
6,35,200.97333
7,35,275.38525
8,35,341.33762
9,35,362.57169
10,35,386.42362
11,35,415.3007
12,35,436.53903
13,35,511.53136
14,35,565.64537
15,35,562.21209
16,35,526.60568
17,35,483.7112
18,35,449.6048
19,35,431.24166
20,35,437.58322
21,35,471.00097
22,35,529.22197
23,35,607.66157
24,35,664.90254
25,35,669.20866
26,35,660.09336
27,35,678.79339
28,35,715.51653
29,35,765.37743
30,35,748.49661
31,35,710.50245
32,35,695.51735
33,35,706.71201
34,35,730.50636
35,35,711.83977
36,35,702.8949
37,35,721.01133
38,35,774.6077
39,35,844.74734
40,35,855.91981
41,35,836.48946
42,35,780.37179
43,35,734.16035
44,35,719.6967
45,35,736.27702
46,35,794.65237
47,35,826.42168
48,35,781.27545
49,35,731.21088
50,35,717.66663
51,35,726.43154
52,35,774.78842
53,35,850.93082
54,35,882.69602
55,35,808.72217
56,35,743.86002
57,35,711.94983
58,35,687.12937
59,35,639.90586
60,35,597.35628
61,35,553.96921
62,35,525.74588
63,35,512.73106
64,35,519.6547
65,35,546.77427
66,35,591.86017
67,35,639.06008
68,35,668.71668
69,35,618.13487
70,35,544.78096
71,35,478.77885
72,35,439.60516
73,35,428.20137
74,35,432.73947
75,35,429.14753
76,35,402.53045
77,35,360.7897
78,35,344.98915
79,35,354.35502
80,35,385.50417
81,35,417.37883
82,35,391.64686
83,35,318.21364
84,35,258.94576
85,35,227.96324
86,35,222.13893
87,35,235.32741
88,35,241.03168
89,35,191.43354
90,35,123.68968
91,35,101.61341
92,35,99.946244
93,35,112.35026
94,35,137.79289
95,35,122.78242
96,35,108.72484
97,35,115.56296
98,35,147.48599
99,35,189.91129
0,36,213.88694
1,36,214.38372
2,36,201.16684
3,36,167.17967
4,36,149.94999
5,36,150.24471
6,36,170.56675
7,36,215.05318
8,36,280.46916
9,36,339.19889
10,36,432.5831
11,36,469.40293
12,36,488.1786
13,36,540.64744
14,36,568.39273
15,36,559.82085
16,36,550.78396
17,36,527.22066
18,36,521.16201
19,36,488.33304
20,36,471.29309
21,36,481.13988
22,36,519.66276
23,36,587.80862
24,36,667.71093
25,36,723.20527
26,36,739.90574
27,36,757.9353
28,36,811.43703
29,36,825.40896
30,36,765.11572
31,36,695.09189
32,36,652.12612
33,36,639.10021
34,36,644.32645
35,36,642.27441
36,36,655.78763
37,36,691.81589
38,36,734.78786
39,36,754.17591
40,36,764.93509
41,36,783.42375
42,36,785.91249
43,36,785.36094
44,36,783.46279
45,36,785.39192
46,36,810.88843
47,36,839.03079
48,36,795.18826
49,36,771.10862
50,36,773.72408
51,36,765.95974
52,36,783.64679
53,36,830.08656
54,36,866.06524
55,36,836.65727
56,36,801.9451
57,36,772.28865
58,36,743.4154
59,36,690.29431
60,36,619.87051
61,36,572.8128
62,36,547.89837
63,36,545.37061
64,36,567.68246
65,36,609.51411
66,36,640.55501
67,36,666.40822
68,36,690.0486
69,36,646.05143
70,36,580.69135
71,36,494.52237
72,36,431.23573
73,36,395.19237
74,36,379.67041
75,36,363.15232
76,36,330.06322
77,36,305.75929
78,36,303.44548
79,36,323.46922
80,36,357.66247
81,36,386.57508
82,36,381.35744
83,36,338.35076
84,36,268.47122
85,36,216.8631
86,36,188.93805
87,36,183.05409
88,36,176.86717
89,36,145.03618
90,36,115.87769
91,36,109.12977
92,36,119.83617
93,36,140.06679
94,36,178.32885
95,36,184.381
96,36,158.85775
97,36,147.7784
98,36,158.28166
99,36,190.09734
0,37,232.81351
1,37,260.82823
2,37,261.77557
3,37,231.38485
4,37,194.32223
5,37,168.59429
6,37,167.91467
7,37,187.9176
8,37,230.48842
9,37,306.65798
10,37,422.83675
11,37,454.21734
12,37,465.25727
13,37,490.50213
14,37,517.64503
15,37,530.8014
16,37,516.88683
17,37,530.32732
18,37,561.90247
19,37,555.75751
20,37,529.0326
21,37,521.92074
22,37,536.73756
23,37,589.13542
24,37,678.47328
25,37,770.34791
26,37,794.7088
27,37,780.77299
28,37,791.99292
29,37,794.95381
30,37,764.82348
31,37,693.5036
32,37,633.23629
33,37,596.67036
34,37,589.88529
35,37,598.79632
36,37,633.27906
37,37,670.8062
38,37,689.85257
39,37,676.23247
40,37,679.17908
41,37,712.75409
42,37,776.01309
43,37,818.69581
44,37,810.99593
45,37,763.65428
46,37,760.02215
47,37,789.09046
48,37,762.05571
49,37,772.14238
50,37,828.56035
51,37,811.74384
52,37,817.50647
53,37,842.83185
54,37,885.59067
55,37,910.12752
56,37,875.05719
57,37,812.52957
58,37,758.34192
59,37,684.4336
60,37,621.36577
61,37,590.78567
62,37,578.71307
63,37,594.41422
64,37,639.71277
65,37,670.47008
66,37,683.06542
67,37,690.89322
68,37,702.93947
69,37,685.48015
70,37,617.63777
71,37,529.39482
72,37,449.1467
73,37,388.59272
74,37,350.09507
75,37,320.38586
76,37,293.05415
77,37,271.55706
78,37,265.92193
79,37,274.18475
80,37,292.37164
81,37,302.61964
82,37,302.76604
83,37,294.81025
84,37,261.26808
85,37,205.77243
86,37,166.278
87,37,151.57061
88,37,139.92005
89,37,124.7627
90,37,116.32583
91,37,124.9213
92,37,161.28127
93,37,196.05221
94,37,225.21816
95,37,238.16982
96,37,223.76207
97,37,203.03085
98,37,194.19596
99,37,204.29371
0,38,260.24884
1,38,299.30931
2,38,338.53095
3,38,305.2871
4,38,262.85383
5,38,204.3232
6,38,183.64758
7,38,188.19685
8,38,208.80714
9,38,259.26346
10,38,342.29743
11,38,375.65732
12,38,396.14635
13,38,423.23159
14,38,457.31712
15,38,471.49718
16,38,498.7539
17,38,539.90017
18,38,584.82964
19,38,606.32474
20,38,604.61391
21,38,594.009
22,38,590.3902
23,38,618.37046
24,38,692.33265
25,38,767.65628
26,38,750.8151
27,38,724.90012
28,38,720.96472
29,38,722.86477
30,38,706.64164
31,38,669.0391
32,38,612.38262
33,38,565.07435
34,38,555.35617
35,38,572.0998
36,38,615.83466
37,38,630.82743
38,38,618.29514
39,38,609.8233
40,38,625.06219
41,38,667.47745
42,38,715.38483
43,38,739.51582
44,38,722.35697
45,38,672.10455
46,38,646.74456
47,38,649.84348
48,38,649.36873
49,38,686.95075
50,38,772.54459
51,38,801.05606
52,38,844.98921
53,38,878.60793
54,38,911.19518
55,38,933.68681
56,38,874.95232
57,38,801.66043
58,38,732.98006
59,38,681.9758
60,38,642.59572
61,38,633.23748
62,38,626.47178
63,38,657.40669
64,38,718.78987
65,38,726.77621
66,38,668.7727
67,38,642.895
68,38,648.7804
69,38,650.16205
70,38,615.42426
71,38,544.71573
72,38,482.01687
73,38,403.52725
74,38,344.33195
75,38,304.34299
76,38,276.72073
77,38,258.32575
78,38,247.65263
79,38,242.49734
80,38,236.74693
81,38,229.73733
82,38,222.8853
83,38,217.9923
84,38,204.49236
85,38,173.88514
86,38,151.55603
87,38,139.4646
88,38,129.93764
89,38,122.83972
90,38,122.42498
91,38,135.63433
92,38,180.81121
93,38,247.29278
94,38,295.15102
95,38,311.52891
96,38,305.69145
97,38,287.46759
98,38,262.18985
99,38,248.10177
0,39,315.27465
1,39,339.38103
2,39,383.10891
3,39,332.64584
4,39,277.7585
5,39,229.71005
6,39,207.63637
7,39,207.23092
8,39,210.85673
9,39,235.81218
10,39,273.24624
11,39,309.86879
12,39,346.83634
13,39,370.95879
14,39,403.46517
15,39,458.0706
16,39,531.77241
17,39,584.57654
18,39,626.3553
19,39,670.41857
20,39,688.03325
21,39,670.8799
22,39,666.3352
23,39,687.53762
24,39,734.0883
25,39,773.97207
26,39,726.79283
27,39,678.6619
28,39,657.23834
29,39,642.65022
30,39,608.22834
31,39,583.67057
32,39,557.36258
33,39,528.72741
34,39,528.74943
35,39,553.3123
36,39,587.46676
37,39,569.56963
38,39,557.72929
39,39,568.15268
40,39,604.12702
41,39,643.95552
42,39,640.47787
43,39,630.48255
44,39,619.1803
45,39,597.92513
46,39,560.65811
47,39,555.0985
48,39,572.91557
49,39,622.47338
50,39,685.96525
51,39,754.44399
52,39,835.32462
53,39,898.73634
54,39,943.28753
55,39,948.58101
56,39,869.56592
57,39,784.57738
58,39,719.7773
59,39,687.60472
60,39,682.10001
61,39,676.06208
62,39,674.22977
63,39,696.42335
64,39,752.54484
65,39,732.84627
66,39,647.57343
67,39,591.80738
68,39,569.24301
69,39,575.53464
70,39,562.30198
71,39,515.95995
72,39,471.7142
73,39,413.43449
74,39,342.01984
75,39,295.67258
76,39,271.62186
77,39,257.02263
78,39,243.56778
79,39,231.45086
80,39,219.78528
81,39,209.1513
82,39,199.45918
83,39,188.41951
84,39,178.35457
85,39,161.47719
86,39,148.83862
87,39,138.70315
88,39,131.79161
89,39,130.02965
90,39,134.9243
91,39,147.95767
92,39,178.52392
93,39,222.50598
94,39,284.23692
95,39,329.84245
96,39,375.40242
97,39,379.11241
98,39,357.46107
99,39,321.91535
0,40,399.43549
1,40,396.12562
2,40,388.58175
3,40,335.15476
4,40,282.85195
5,40,248.62237
6,40,236.32414
7,40,234.24779
8,40,226.76009
9,40,231.27272
10,40,248.74739
11,40,275.79805
12,40,308.83649
13,40,339.37462
14,40,379.2846
15,40,443.21725
16,40,531.30167
17,40,618.04271
18,40,672.94217
19,40,699.47917
20,40,705.1657
21,40,691.89549
22,40,698.75887
23,40,736.52875
24,40,773.46761
25,40,790.01711
26,40,731.7124
27,40,664.20821
28,40,618.87992
29,40,588.62724
30,40,544.6267
31,40,515.60109
32,40,500.46046
33,40,491.33531
34,40,500.21149
35,40,515.17964
36,40,519.56383
37,40,512.28828
38,40,521.48367
39,40,555.77906
40,40,607.94417
41,40,645.34575
42,40,604.27751
43,40,558.62139
44,40,534.06902
45,40,516.81227
46,40,505.67105
47,40,520.44919
48,40,550.58524
49,40,588.30527
50,40,649.25781
51,40,733.32198
52,40,810.28139
53,40,869.35822
54,40,936.38064
55,40,957.38567
56,40,878.69088
57,40,789.81446
58,40,737.62999
59,40,726.16472
60,40,734.22864
61,40,736.73522
62,40,737.62921
63,40,736.93652
64,40,766.36042
65,40,708.3847
66,40,634.97558
67,40,584.57047
68,40,516.12074
69,40,491.91541
70,40,482.8587
71,40,464.18027
72,40,417.71162
73,40,376.7009
74,40,321.04223
75,40,289.14451
76,40,274.27272
77,40,265.97866
78,40,250.97622
79,40,233.93502
80,40,223.00018
81,40,216.73176
82,40,210.35749
83,40,187.00864
84,40,171.87328
85,40,161.57604
86,40,155.44303
87,40,147.86595
88,40,142.82179
89,40,144.53423
90,40,155.14352
91,40,164.0081
92,40,178.07887
93,40,199.1822
94,40,242.4144
95,40,305.80171
96,40,376.24296
97,40,419.70858
98,40,418.98053
99,40,406.42511
0,41,488.6657
1,41,462.74039
2,41,407.39744
3,41,351.80862
4,41,307.24423
5,41,283.94274
6,41,281.28798
7,41,287.11652
8,41,266.21721
9,41,249.82888
10,41,252.53529
11,41,271.43707
12,41,302.47977
13,41,336.12049
14,41,382.08864
15,41,442.68374
16,41,528.30611
17,41,621.17942
18,41,676.83546
19,41,689.5383
20,41,674.81387
21,41,648.06417
22,41,661.33638
23,41,717.05541
24,41,776.47112
25,41,807.4692
26,41,758.06091
27,41,675.46483
28,41,608.14693
29,41,562.6978
30,41,523.70391
31,41,493.66574
32,41,472.55189
33,41,458.20555
34,41,455.81768
35,41,460.02394
36,41,465.95311
37,41,477.57563
38,41,510.84533
39,41,564.76321
40,41,615.02387
41,41,615.99446
42,41,562.89533
43,41,512.30196
44,41,479.06823
45,41,469.65238
46,41,481.25908
47,41,520.37849
48,41,549.22962
49,41,578.55446
50,41,635.63781
51,41,720.20206
52,41,778.28177
53,41,846.3874
54,41,924.05632
55,41,955.79569
56,41,904.15323
57,41,826.91182
58,41,797.36926
59,41,803.22499
60,41,813.48401
61,41,818.86916
62,41,802.75761
63,41,731.53484
64,41,677.37925
65,41,630.52226
66,41,599.74059
67,41,569.08201
68,41,490.43142
69,41,442.08622
70,41,421.84139
71,41,403.38312
72,41,361.49643
73,41,332.50289
74,41,305.40949
75,41,290.64782
76,41,287.34182
77,41,288.9358
78,41,275.79214
79,41,254.54697
80,41,249.96318
81,41,256.03673
82,41,251.77878
83,41,203.56784
84,41,178.81811
85,41,172.59906
86,41,175.0916
87,41,178.40625
88,41,168.6189
89,41,166.49962
90,41,176.6392
91,41,188.11578
92,41,203.58156
93,41,202.15912
94,41,220.83439
95,41,264.18775
96,41,330.29245
97,41,388.13716
98,41,450.50885
99,41,480.45004
0,42,507.87575
1,42,482.52415
2,42,434.98966
3,42,402.15757
4,42,368.82434
5,42,341.70083
6,42,336.46402
7,42,339.31537
8,42,322.9307
9,42,286.59361
10,42,277.13
11,42,288.6441
12,42,321.09765
13,42,357.90606
14,42,413.01365
15,42,464.47498
16,42,530.74621
17,42,592.93884
18,42,611.08419
19,42,609.64258
20,42,597.36734
21,42,601.9048
22,42,647.68705
23,42,718.09376
24,42,771.23701
25,42,806.14041
26,42,755.57803
27,42,689.25918
28,42,611.95909
29,42,560.17638
30,42,527.04923
31,42,498.87117
32,42,470.41025
33,42,448.08153
34,42,433.21165
35,42,428.66964
36,42,434.43197
37,42,459.46957
38,42,513.16201
39,42,578.43693
40,42,594.33175
41,42,548.07776
42,42,498.66467
43,42,457.47381
44,42,440.7523
45,42,445.20725
46,42,469.50469
47,42,515.42263
48,42,567.24135
49,42,589.26506
50,42,628.61311
51,42,693.13043
52,42,758.551
53,42,829.17567
54,42,890.37427
55,42,914.58258
56,42,908.60661
57,42,882.10867
58,42,870.47081
59,42,876.2244
60,42,891.29298
61,42,890.93084
62,42,825.76224
63,42,719.18858
64,42,633.40613
65,42,578.11947
66,42,550.74819
67,42,523.87977
68,42,467.22064
69,42,417.36243
70,42,384.80511
71,42,363.11455
72,42,338.1681
73,42,319.33867
74,42,306.35746
75,42,303.25839
76,42,312.08299
77,42,327.34822
78,42,313.37826
79,42,304.47391
80,42,311.28169
81,42,307.46291
82,42,257.89449
83,42,214.03128
84,42,195.41966
85,42,197.38635
86,42,218.99515
87,42,241.12404
88,42,214.29589
89,42,194.50717
90,42,196.69299
91,42,220.06951
92,42,259.10784
93,42,230.57847
94,42,223.7399
95,42,244.03855
96,42,286.74807
97,42,349.72833
98,42,428.69018
99,42,483.14096
0,43,501.18944
1,43,509.20015
2,43,494.28258
3,43,469.0202
4,43,425.72432
5,43,406.30376
6,43,405.52385
7,43,398.4273
8,43,364.9502
9,43,331.41144
10,43,324.05562
11,43,333.84557
12,43,360.05514
13,43,403.00719
14,43,461.9049
15,43,521.00833
16,43,560.5781
17,43,574.88709
18,43,549.10708
19,43,538.88058
20,43,544.28122
21,43,584.46371
22,43,654.73666
23,43,715.38431
24,43,766.79813
25,43,804.10292
26,43,746.3877
27,43,675.48249
28,43,612.36459
29,43,573.13575
30,43,554.59364
31,43,532.29145
32,43,493.0179
33,43,458.70325
34,43,430.53322
35,43,414.32118
36,43,412.29521
37,43,432.82112
38,43,489.63508
39,43,532.01837
40,43,530.93474
41,43,485.3493
42,43,438.42318
43,43,418.17133
44,43,419.7291
45,43,440.28966
46,43,477.25273
47,43,525.27754
48,43,582.77034
49,43,619.9878
50,43,645.00117
51,43,692.68054
52,43,756.80491
53,43,798.56773
54,43,814.94835
55,43,824.126
56,43,838.92431
57,43,849.80452
58,43,844.93737
59,43,854.50705
60,43,888.51805
61,43,896.85428
62,43,832.94362
63,43,719.12673
64,43,628.74896
65,43,561.59403
66,43,515.23147
67,43,476.07033
68,43,439.32088
69,43,399.40218
70,43,372.16864
71,43,354.0892
72,43,339.51789
73,43,326.56765
74,43,321.55271
75,43,325.60039
76,43,344.93816
77,43,369.34634
78,43,373.34168
79,43,377.11538
80,43,381.58833
81,43,325.01489
82,43,256.00287
83,43,222.7664
84,43,216.15259
85,43,232.87994
86,43,280.6257
87,43,304.2967
88,43,275.9685
89,43,233.52247
90,43,220.14469
91,43,237.48965
92,43,281.98213
93,43,260.37734
94,43,244.775
95,43,248.54965
96,43,269.0139
97,43,312.47728
98,43,380.52321
99,43,438.03843
0,44,484.96941
1,44,551.26347
2,44,568.45501
3,44,542.95963
4,44,500.41077
5,44,485.5856
6,44,478.76589
7,44,440.1916
8,44,401.71053
9,44,391.11048
10,44,395.83219
11,44,409.10859
12,44,423.58476
13,44,449.46015
14,44,506.32646
15,44,571.04073
16,44,595.94976
17,44,554.83976
18,44,506.0174
19,44,495.04326
20,44,513.74728
21,44,576.22463
22,44,665.02357
23,44,740.93629
24,44,773.86549
25,44,802.31118
26,44,745.46087
27,44,675.60827
28,44,628.80155
29,44,609.31616
30,44,602.82336
31,44,583.88495
32,44,548.14127
33,44,497.88737
34,44,449.28903
35,44,415.77035
36,44,398.09124
37,44,398.64781
38,44,422.32062
39,44,455.96254
40,44,454.37256
41,44,417.34827
42,44,397.04704
43,44,401.32186
44,44,418.50521
45,44,456.19996
46,44,510.72967
47,44,551.00067
48,44,607.4722
49,44,673.63559
50,44,696.99051
51,44,724.89489
52,44,770.5082
53,44,750.72667
54,44,739.98473
55,44,749.5098
56,44,782.99353
57,44,799.37103
58,44,776.23736
59,44,775.04637
60,44,805.68165
61,44,847.70533
62,44,831.76052
63,44,726.85042
64,44,646.04859
65,44,573.44502
66,44,513.82553
67,44,457.87384
68,44,419.4125
69,44,391.76569
70,44,375.10008
71,44,367.67801
72,44,366.74084
73,44,355.79537
74,44,352.70576
75,44,359.57735
76,44,387.72612
77,44,431.63118
78,44,454.06637
79,44,452.26054
80,44,424.34901
81,44,334.78173
82,44,264.24576
83,44,239.45842
84,44,239.9019
85,44,265.68739
86,44,325.96907
87,44,372.40509
88,44,333.10496
89,44,280.40747
90,44,249.52474
91,44,253.64698
92,44,288.59166
93,44,300.50026
94,44,288.92421
95,44,277.50087
96,44,274.44997
97,44,296.1918
98,44,342.365
99,44,402.74302
0,45,462.25937
1,45,546.2694
2,45,596.39746
3,45,598.44559
4,45,583.38073
5,45,565.37621
6,45,526.86324
7,45,480.29197
8,45,465.0621
9,45,483.30211
10,45,495.75538
11,45,497.54763
12,45,502.30374
13,45,505.83346
14,45,526.39707
15,45,555.11067
16,45,542.1518
17,45,489.42213
18,45,462.98332
19,45,468.26977
20,45,501.76812
21,45,571.5403
22,45,669.8516
23,45,753.65199
24,45,755.19372
25,45,757.21195
26,45,734.74476
27,45,693.35956
28,45,669.13006
29,45,659.98131
30,45,664.90192
31,45,652.55226
32,45,604.79944
33,45,542.27819
34,45,492.01537
35,45,441.54505
36,45,400.24415
37,45,379.8123
38,45,374.13745
39,45,379.93237
40,45,378.73629
41,45,371.29043
42,45,380.5302
43,45,415.28127
44,45,442.38836
45,45,494.78219
46,45,564.11867
47,45,605.29049
48,45,646.52729
49,45,719.66046
50,45,756.70857
51,45,768.57349
52,45,767.1964
53,45,707.79799
54,45,681.20489
55,45,686.82925
56,45,709.52038
57,45,717.21379
58,45,705.69138
59,45,713.30845
60,45,754.99544
61,45,803.83914
62,45,780.45457
63,45,706.90536
64,45,649.93241
65,45,592.44145
66,45,527.93597
67,45,453.90735
68,45,414.71963
69,45,397.6911
70,45,398.36999
71,45,414.75892
72,45,425.73392
73,45,401.46159
74,45,393.93589
75,45,406.85143
76,45,451.90701
77,45,497.62446
78,45,531.98706
79,45,508.5603
80,45,439.63376
81,45,342.88932
82,45,283.89061
83,45,262.55936
84,45,265.14476
85,45,295.38739
86,45,359.10891
87,45,414.16305
88,45,376.37934
89,45,333.15546
90,45,284.34657
91,45,274.64868
92,45,295.52958
93,45,324.77111
94,45,348.54363
95,45,321.58548
96,45,297.60803
97,45,302.15414
98,45,333.49157
99,45,378.1969
0,46,434.66679
1,46,519.42038
2,46,609.53801
3,46,659.63249
4,46,665.37574
5,46,639.46756
6,46,578.64362
7,46,544.80282
8,46,541.25366
9,46,556.69821
10,46,554.42182
11,46,549.5391
12,46,546.31053
13,46,528.78905
14,46,521.1066
15,46,507.47323
16,46,463.16202
17,46,435.23386
18,46,436.25307
19,46,462.40806
20,46,507.53013
21,46,570.38044
22,46,645.4851
23,46,675.24455
24,46,663.68616
25,46,666.89418
26,46,689.29934
27,46,711.61045
28,46,702.55466
29,46,683.65883
30,46,682.16838
31,46,681.05298
32,46,647.37588
33,46,599.02857
34,46,547.80497
35,46,499.19546
36,46,426.19792
37,46,383.26637
38,46,362.78385
39,46,351.86719
40,46,346.13404
41,46,350.69676
42,46,383.39355
43,46,453.95827
44,46,487.61649
45,46,529.18851
46,46,609.32158
47,46,671.88381
48,46,706.74399
49,46,750.17261
50,46,739.30453
51,46,722.77698
52,46,709.0787
53,46,671.69517
54,46,639.68127
55,46,635.33108
56,46,628.49136
57,46,631.3129
58,46,645.86741
59,46,668.64765
60,46,719.28305
61,46,781.68262
62,46,769.40279
63,46,674.24837
64,46,611.19776
